Ticker,Market Cap,EY,ROC,Sector,EY_rank,ROC_rank,Score
CNXN,1492365568.0,0.0550645819170632,0.048839998,Technology,789.0,1134.0,1923.0
VMI,8587034624.0,0.0269209456963428,0.09443,Industrials,1531.0,393.0,1924.0
MGN,32012500.0,0.0338164251207729,0.075219996,Industrials,1302.0,622.5,1924.5
BELFA,2463271936.0,0.029277813923227,0.08573,Technology,1449.0,477.5,1926.5
LXFR,393340640.0,0.0412371134020618,0.06184,Industrials,1090.0,837.0,1927.0
TDG,77874962432.0,0.0231293105935994,0.10823,Industrials,1634.0,293.0,1927.0
ELA,375198272.0,0.0273492286115007,0.09255999,Consumer Cyclical,1517.0,412.0,1929.0
BZ,9062461440.0,0.0405194805194805,0.062800005,Communication Services,1116.0,813.5,1929.5
SOLV,13881007104.0,0.1016454662154277,0.03208,Healthcare,324.0,1606.0,1930.0
COCO,3148099584.0,0.0206648697214734,0.1176,Consumer Defensive,1688.0,242.0,1930.0
AGI,17956308992.0,0.0300751879699248,0.0828,Basic Materials,1421.0,510.5,1931.5
IIPR,1398066304.0,0.0821199767035527,0.0366,Real Estate,446.0,1486.0,1932.0
NCLH,10844233728.0,0.0571076417419884,0.04729,Consumer Cyclical,751.0,1183.0,1934.0
IRMD,1262574720.0,0.0168539325842696,0.14867,Healthcare,1791.0,144.0,1935.0
LEA,6633203712.0,0.066017228886563,0.04223,Consumer Cyclical,618.0,1319.0,1937.0
SHIP,193616288.0,0.078556263269639,0.03744,Industrials,475.0,1464.0,1939.0
ICFI,1715463552.0,0.0565876574845184,0.04735,Industrials,762.0,1178.0,1940.0
CR,11791810560.0,0.0269551076725964,0.092989996,Industrials,1530.0,410.0,1940.0
ELV,83469090816.0,0.0654452356188495,0.04242,Healthcare,626.0,1314.0,1940.0
WDS,31044505600.0,0.09625,0.03244,Energy,349.0,1596.0,1945.0
DY,10695265280.0,0.0293667523317259,0.08339,Industrials,1446.0,501.0,1947.0
DIS,203130568704.0,0.0607161850735685,0.04474,Communication Services,689.0,1259.0,1948.0
PBA,21959227392.0,0.054228187919463,0.048460003,Energy,804.0,1145.0,1949.0
SMPL,2019682560.0,0.0435624394966118,0.05737,Consumer Defensive,1024.0,926.0,1950.0
STLD,25001228288.0,0.0446412754650132,0.05547,Basic Materials,987.0,965.0,1952.0
NDSN,14782066688.0,0.0323932926829268,0.07693,Industrials,1356.0,596.5,1952.5
MOD,6690053632.0,0.027273441798318,0.09061,Consumer Cyclical,1523.0,430.0,1953.0
AL,7187609088.0,0.1341634241245136,0.02783,Industrials,229.0,1727.0,1956.0
GGB,8038836224.0,0.0703517587939698,0.03925,Basic Materials,558.0,1400.0,1958.0
ETN,129395539968.0,0.0303859009419629,0.080290005,Industrials,1410.0,548.0,1958.0
GD,98134753280.0,0.042777192885244,0.05796,Industrials,1048.0,912.0,1960.0
LIVE,61468772.0,0.2493046776232617,0.023039998,Consumer Cyclical,130.0,1834.0,1964.0
PSA,49099812864.0,0.0344914040114613,0.07022,Real Estate,1280.0,684.5,1964.5
HOLX,16700919808.0,0.0332620892332353,0.07299,Healthcare,1319.0,649.5,1968.5
PSMT,4217527040.0,0.0361250368622825,0.06759,Consumer Defensive,1243.0,727.0,1970.0
LZB,1593860096.0,0.0558572536850271,0.04678,Consumer Cyclical,776.0,1194.0,1970.0
ACCO,361445920.0,0.1091370558375634,0.02952,Industrials,293.0,1678.0,1971.0
ASM,1021331008.0,0.0213740458015267,0.1076,Basic Materials,1674.0,297.0,1971.0
ETSY,6102114304.0,0.0245073687696638,0.09658,Consumer Cyclical,1598.0,374.0,1972.0
GRC,1341428736.0,0.0372682926829268,0.06606,Industrials,1215.0,757.0,1972.0
OSW,2157668864.0,0.0328947368421052,0.07317,Consumer Cyclical,1328.5,645.5,1974.0
VIK,31740317696.0,0.0294887694639658,0.08139,Consumer Cyclical,1441.0,534.0,1975.0
BLDR,13807091712.0,0.0424725983236621,0.057589997,Industrials,1056.0,919.0,1975.0
DFIN,1453373952.0,0.0216508795669824,0.10611,Technology,1670.0,307.0,1977.0
ULS,16277971968.0,0.0203757930697901,0.11147001,Industrials,1699.0,278.0,1977.0
ATEN,1246797312.0,0.0396551724137931,0.061750002,Technology,1139.0,840.0,1979.0
EPAM,11807188992.0,0.0309224813520914,0.07743,Technology,1396.0,586.0,1982.0
GRDN,1979419520.0,0.0215804506505871,0.10553,Healthcare,1672.0,310.5,1982.5
ASTE,1115654784.0,0.0430572723526988,0.05598,Industrials,1036.5,949.0,1985.5
ESAB,7242211328.0,0.0371324140222628,0.06506,Industrials,1220.0,767.0,1987.0
CMC,8246420480.0,0.0528839567063981,0.047989998,Basic Materials,829.0,1161.0,1990.0
TRAK,206110912.0,0.0309810671256454,0.07691,Technology,1393.0,598.0,1991.0
AMWD,881580480.0,0.0695309937684486,0.03865,Consumer Cyclical,571.0,1421.0,1992.0
USAC,3126025728.0,0.0322452229299363,0.07435,Energy,1359.0,635.5,1994.5
SNCY,909577344.0,0.0602064220183486,0.042919997,Industrials,695.0,1300.5,1995.5
BUUU,142071008.0,0.0079545454545454,0.25075,Industrials,1964.0,32.0,1996.0
CGAU,3247503360.0,0.1012578616352201,0.029779999,Basic Materials,327.0,1670.0,1997.0
IAG,10330512384.0,0.0314606741573033,0.075440004,Basic Materials,1378.0,619.0,1997.0
QSR,31655358464.0,0.0405638665132336,0.0591,Consumer Cyclical,1112.0,885.0,1997.0
ZBRA,13292956672.0,0.0375146541617819,0.06394,Technology,1203.0,795.0,1998.0
SIG,3620288768.0,0.0385463833739695,0.06197,Consumer Cyclical,1165.0,834.5,1999.5
TKR,6386023936.0,0.0465705163492238,0.05155,Industrials,942.0,1057.5,1999.5
LIN,207680028672.0,0.0336541712688501,0.06989,Basic Materials,1309.0,692.0,2001.0
CCEP,40824315904.0,0.0443736488792809,0.05369,Consumer Defensive,1000.0,1001.0,2001.0
INTU,168509964288.0,0.0229604683369004,0.09776,Technology,1639.0,362.5,2001.5
TTEK,9498864640.0,0.0259537298021377,0.08939999,Industrials,1563.0,440.0,2003.0
SAFE,1049795200.0,0.1048064085447263,0.02888,Real Estate,313.0,1692.0,2005.0
GEN,16207299584.0,0.0339932760552857,0.06864,Technology,1294.0,711.5,2005.5
NHC,2104799232.0,0.048390710178478,0.0495,Healthcare,896.0,1110.0,2006.0
NEPH,46969940.0,0.0308370044052863,0.07643,Healthcare,1401.0,605.0,2006.0
SCSC,914903104.0,0.0777831793874574,0.035150003,Technology,485.0,1521.5,2006.5
FEIM,589494336.0,0.0364548494983277,0.064899996,Technology,1237.0,770.5,2007.5
TEL,69692456960.0,0.026125743415463,0.08783,Technology,1555.0,453.0,2008.0
CSCO,298189094912.0,0.0349952709093365,0.06646,Technology,1268.0,746.5,2014.5
CACI,13348730880.0,0.0373830230481796,0.0631,Technology,1207.0,809.0,2016.0
OPCH,5639753216.0,0.0393013100436681,0.06034,Healthcare,1145.0,872.5,2017.5
HLT,70703947776.0,0.0229027962716378,0.09635,Consumer Cyclical,1641.0,377.0,2018.0
TM,299912527872.0,0.1005436003414349,0.028959999,Consumer Cyclical,330.0,1689.5,2019.5
WPP,4802263040.0,0.1054298642533936,0.028269999,Communication Services,310.0,1714.0,2024.0
FNV,45989232640.0,0.0207024990255099,0.10074,Basic Materials,1687.0,338.0,2025.0
BELFB,2453870336.0,0.0262765957446808,0.08573,Technology,1549.0,477.5,2026.5
DOLE,1388423168.0,0.0863605209047292,0.03183,Consumer Defensive,412.0,1615.0,2027.0
FTAI,26017622016.0,0.0178221059516023,0.11427,Industrials,1768.0,260.5,2028.5
AGX,4357499392.0,0.027517299359762,0.08222,Industrials,1511.0,520.0,2031.0
GPN,21692510208.0,0.0827058232931726,0.0325,Industrials,437.0,1594.0,2031.0
COLL,1494566912.0,0.0338525441329179,0.06746,Healthcare,1300.0,732.0,2032.0
HWKN,3179076608.0,0.0249403191355697,0.088999994,Basic Materials,1588.0,446.0,2034.0
CCLD,124223328.0,0.0238095238095238,0.09244,Healthcare,1622.5,413.0,2035.5
DLXY,13570500.0,0.0814901047729918,0.03263,Energy,451.0,1586.0,2037.0
MBC,1564457472.0,0.0506430868167202,0.047340002,Consumer Cyclical,861.0,1179.0,2040.0
ABNB,85755854848.0,0.0303227203811999,0.07475,Consumer Cyclical,1412.0,631.0,2043.0
KRYS,8465245696.0,0.0244735971778194,0.08906,Healthcare,1599.0,445.0,2044.0
AME,48899878912.0,0.0301773455377574,0.07488,Industrials,1417.0,628.0,2045.0
BCPC,5161349120.0,0.0286414169964198,0.07868,Basic Materials,1474.5,571.5,2046.0
BCpC,5161349120.0,0.0286414169964198,0.07868,Basic Materials,1474.5,571.5,2046.0
NREF,327291808.0,0.2060906515580736,0.02084,Real Estate,157.0,1891.0,2048.0
CCU,2651094016.0,0.0586158192090395,0.04205,Consumer Defensive,724.0,1324.0,2048.0
ORLA,5125635072.0,0.0108474576271186,0.15382,Basic Materials,1918.0,130.0,2048.0
TR,2735538944.0,0.0347990288643107,0.064569995,Consumer Defensive,1271.0,780.0,2051.0
FRD,138758688.0,0.0836326321190354,0.031240001,Basic Materials,425.0,1631.5,2056.5
CSW,5358306816.0,0.0265140856079792,0.082600005,Industrials,1544.0,515.0,2059.0
RPRX,23536914432.0,0.0434491148794597,0.05223,Healthcare,1025.0,1035.5,2060.5
LMAT,1890650624.0,0.0276750566622927,0.079390004,Healthcare,1505.0,558.0,2063.0
NTR,29870141440.0,0.0625210650488709,0.03904,Basic Materials,660.0,1405.0,2065.0
CRH,85184978944.0,0.0381336580910336,0.05898,Basic Materials,1177.0,888.0,2065.0
RGR,598156736.0,0.0038012489818083,0.32117,Industrials,2044.0,22.0,2066.0
CAKE,2978040832.0,0.0549065420560747,0.04421,Consumer Cyclical,790.0,1278.0,2068.0
RECT,25085000.0,0.0697674418604651,0.0359,Consumer Cyclical,568.0,1500.0,2068.0
CRESY,876854720.0,0.1407114624505928,0.0222,Industrials,222.0,1850.0,2072.0
MGIC,1352194816.0,0.0296242774566473,0.07409,Technology,1433.0,639.0,2072.0
HHH,4839823872.0,0.0653911358682489,0.03794,Real Estate,627.0,1445.0,2072.0
EQT,32195815424.0,0.058868648130393,0.040939998,Energy,721.0,1352.0,2073.0
BVN,8721908736.0,0.052019761697181,0.045739997,Basic Materials,843.0,1231.0,2074.0
WCC,13468379136.0,0.0465311791797646,0.04896,Industrials,946.0,1128.0,2074.0
RGLD,21435420672.0,0.0295165600453478,0.07435,Basic Materials,1439.0,635.5,2074.5
DSWL,55056248.0,0.227405247813411,0.01931,Technology,142.0,1933.0,2075.0
PRIM,7457004544.0,0.037619189511323,0.05968,Industrials,1199.0,877.0,2076.0
DLB,6094231040.0,0.0406705991927972,0.055219997,Industrials,1108.0,972.0,2080.0
HWM,88405098496.0,0.0161707926413808,0.112840004,Industrials,1811.0,270.0,2081.0
GFF,3872580352.0,0.0132361870066788,0.12833999,Industrials,1877.0,205.0,2082.0
CNK,2712518656.0,0.0461215932914046,0.048979998,Communication Services,955.0,1127.0,2082.0
ASC,487557888.0,0.067986230636833,0.03627,Industrials,593.0,1492.5,2085.5
SAIA,9500099584.0,0.0289597462262087,0.07484,Industrials,1457.0,629.0,2086.0
MGA,16121313280.0,0.0646589902568644,0.03783,Consumer Cyclical,635.0,1453.5,2088.5
M,5849428480.0,0.0775193798449612,0.0322,Consumer Cyclical,487.0,1602.0,2089.0
CPS,589605184.0,0.056952438654953,0.041539997,Consumer Cyclical,754.0,1337.0,2091.0
INFU,173824960.0,0.0297482837528604,0.07237,Healthcare,1431.0,660.0,2091.0
IEX,14103567360.0,0.0338646487414801,0.063990004,Industrials,1299.0,793.0,2092.0
MKC,18093887488.0,0.0430879712746858,0.05155,Consumer Defensive,1035.0,1057.5,2092.5
GMED,12176761856.0,0.0336894897514173,0.06432,Healthcare,1307.0,786.0,2093.0
SXT,4049804544.0,0.0331306990881458,0.064959995,Basic Materials,1325.0,768.0,2093.0
AMZN,2593446428672.0,0.0287256055503712,0.07495,Consumer Cyclical,1467.0,627.0,2094.0
R,7780813824.0,0.0620159095666736,0.038510002,Industrials,670.0,1426.0,2096.0
CHT,32612890624.0,0.0371428571428571,0.05949,Communication Services,1218.0,882.0,2100.0
WYNN,12102867968.0,0.0385142074631975,0.05691,Consumer Cyclical,1167.0,934.0,2101.0
HDL,958936576.0,0.0625,0.038039997,Consumer Cyclical,661.0,1440.0,2101.0
BPYPN,,0.1630289532293986,0.02009,Real Estate,190.0,1912.0,2102.0
EW,49222463488.0,0.0274665702927358,0.07715,Healthcare,1513.0,591.0,2104.0
CLS,37796433920.0,0.0195106450587861,0.094790004,Technology,1714.0,391.0,2105.0
NPKI,1154197504.0,0.0294345468628969,0.0722,Energy,1443.0,662.0,2105.0
VRT,66037473280.0,0.0155266717638063,0.111049995,Industrials,1826.0,281.0,2107.0
HQI,149742000.0,0.0473157415832575,0.04723,Industrials,923.0,1184.5,2107.5
VET,1318304128.0,0.057347670250896,0.040549997,Energy,747.0,1361.0,2108.0
CLMB,563947776.0,0.039320142059868,0.05554,Technology,1144.0,964.0,2108.0
APEI,722496960.0,0.032258064516129,0.06634,Consumer Defensive,1358.0,750.5,2108.5
MLR,455918720.0,0.064355200798204,0.03735,Consumer Cyclical,640.0,1469.0,2109.0
SEVN,136352928.0,0.1171171171171171,0.02293,Real Estate,274.0,1836.0,2110.0
NE,4935367680.0,0.0464572192513368,0.047909997,Energy,947.0,1163.0,2110.0
ADSK,57644191744.0,0.0184965274029292,0.097449996,Technology,1747.0,365.0,2112.0
ARHS,1546056192.0,0.0478821362799263,0.046409998,Consumer Cyclical,910.0,1207.0,2117.0
FTV,18500231168.0,0.0457575211673572,0.04829,Technology,965.0,1152.5,2117.5
ZD,1487175296.0,0.068993288590604,0.03449,Communication Services,579.0,1539.0,2118.0
BPYPO,,0.1483633415532209,0.02009,Real Estate,210.0,1912.0,2122.0
SPG,69549432832.0,0.0372233944705946,0.058319997,Real Estate,1217.0,905.0,2122.0
MNKD,1731876352.0,0.0173310225303292,0.09947,Healthcare,1774.0,348.0,2122.0
BPYPP,9786937344.0,0.1472837022132797,0.02009,Real Estate,212.0,1912.0,2124.0
EML,109357072.0,0.067032967032967,0.03471,Industrials,599.0,1529.0,2128.0
CCEC,1241910400.0,0.0683168316831683,0.03443,Industrials,588.0,1540.5,2128.5
WM,87091789824.0,0.0290982294001921,0.07051,Industrials,1450.0,681.0,2131.0
NATR,395212704.0,0.0362984539547389,0.05874,Consumer Defensive,1240.0,891.0,2131.0
NOV,6580582912.0,0.0574579222286709,0.03954,Energy,742.0,1390.0,2132.0
KOP,566624256.0,0.0286899412374697,0.072,Basic Materials,1472.0,663.0,2135.0
DUOL,7664495616.0,0.0490911339186348,0.04494,Technology,883.0,1254.0,2137.0
POST,5088743936.0,0.056161451432066,0.040349998,Consumer Defensive,772.0,1366.0,2138.0
HST,12893630464.0,0.0577971646673936,0.039189998,Real Estate,738.0,1401.0,2139.0
NOA,455307296.0,0.0594382756368386,0.03847,Energy,710.0,1429.5,2139.5
RITM,6207002624.0,0.1280701754385964,0.02056,Real Estate,243.0,1897.5,2140.5
LMT,130343534592.0,0.0326173717437051,0.06391,Industrials,1345.0,796.0,2141.0
CDRE,1726529920.0,0.0262473397966422,0.077,Industrials,1550.0,593.0,2143.0
ABM,2710824704.0,0.0580035971223021,0.03887,Industrials,733.0,1412.0,2145.0
AMRZ,31215949824.0,0.0414139663836423,0.051459998,Basic Materials,1086.0,1060.0,2146.0
PCAR,62725156864.0,0.0430525071754178,0.049569998,Industrials,1038.0,1108.0,2146.0
SB,520851520.0,0.0700389105058365,0.03276,Industrials,565.0,1583.5,2148.5
CX,17932292096.0,0.0731511254019292,0.031630002,Basic Materials,527.0,1623.0,2150.0
PLX,162450784.0,0.038095238095238,0.05534,Healthcare,1182.0,969.0,2151.0
CVNA,101583249408.0,0.0094721432876948,0.124630004,Consumer Cyclical,1936.0,215.0,2151.0
ECL,77582753792.0,0.0256457564575645,0.07754,Basic Materials,1568.0,584.0,2152.0
ATI,17149073408.0,0.0251093471569739,0.07875,Industrials,1586.0,567.0,2153.0
PBI,1812455040.0,0.0396600566572237,0.05291,Industrials,1138.0,1016.0,2154.0
VSTA,398010112.0,0.2262626262626262,0.01608,Consumer Defensive,144.0,2011.0,2155.0
OSIS,4663481856.0,0.0328478002378121,0.0625,Technology,1334.0,826.0,2160.0
BG,19836907520.0,0.0879033854682241,0.02592,Consumer Defensive,396.0,1766.5,2162.5
REX,1110403968.0,0.0444245676803816,0.047620002,Basic Materials,997.0,1171.0,2168.0
MAX,761134016.0,-0.0017331022530329,0.2059,Communication Services,2115.0,54.0,2169.0
EE,3599957504.0,0.0464285714285714,0.04606,Energy,949.0,1220.0,2169.0
CAPL,816159488.0,0.0567477348593228,0.03891,Energy,761.0,1408.5,2169.5
RSG,65456041984.0,0.0319184254209153,0.06343,Industrials,1367.0,804.0,2171.0
OLLI,7224974336.0,0.0301230022592251,0.066139996,Consumer Defensive,1420.0,755.0,2175.0
TEX,3978003968.0,0.0387266163439448,0.05278,Industrials,1156.0,1020.0,2176.0
HLN,43728748544.0,0.0459652706843718,0.046129998,Healthcare,960.0,1216.0,2176.0
TXT,16662195200.0,0.048992281303602,0.043670002,Industrials,885.0,1291.5,2176.5
TRI,57195438080.0,0.0295555038398882,0.06653,Industrials,1436.0,744.0,2180.0
KOF,21050339328.0,0.0252871247229498,0.07681,Consumer Defensive,1580.0,601.0,2181.0
IDR,687000000.0,0.0162583518930957,0.09651,Basic Materials,1806.0,375.0,2181.0
KD,6252444160.0,0.0625457205559619,0.03506,Technology,659.0,1523.0,2182.0
STN,11201795072.0,0.0309278350515463,0.06419,Industrials,1395.0,787.0,2182.0
CDNS,88030617600.0,0.0119197566895026,0.11089,Technology,1902.0,282.5,2184.5
CXW,2134775552.0,0.0495540138751238,0.04244,Industrials,874.0,1313.0,2187.0
SPOT,110079180800.0,0.0147358490566037,0.09988,Communication Services,1841.0,346.0,2187.0
COST,418177056768.0,0.0197756287907706,0.08524,Consumer Defensive,1708.0,483.0,2191.0
LSTR,5320703488.0,0.0252642433616911,0.07598,Industrials,1581.0,612.5,2193.5
SUN,10909672448.0,0.0485419940632093,0.04301,Energy,895.0,1299.0,2194.0
BALL,15104264192.0,0.0463313502794303,0.04535,Consumer Cyclical,951.0,1243.0,2194.0
APT,49641552.0,0.0721868365180467,0.03024,Industrials,535.0,1659.5,2194.5
FCX,85208121344.0,0.0243570090274229,0.07699,Basic Materials,1602.0,594.5,2196.5
KMDA,455155328.0,0.043424317617866,0.04764,Healthcare,1028.0,1169.5,2197.5
AXIL,52993164.0,0.0220492866407263,0.081140004,Technology,1664.0,536.0,2200.0
ICL,6982539264.0,0.0538033395176252,0.039619997,Basic Materials,812.0,1388.0,2200.0
IBTA,597315648.0,0.1397159871736143,0.01752,Technology,225.0,1975.5,2200.5
SEB,4374883840.0,0.0926830922242314,0.02299,Industrials,366.0,1835.0,2201.0
RHP,5950104576.0,0.0400933389902418,0.05099,Real Estate,1132.0,1072.0,2204.0
CMT,161723952.0,0.0478395061728395,0.04344,Basic Materials,912.0,1293.0,2205.0
CRDO,29150347264.0,0.0074325623117831,0.11998,Technology,1974.0,233.0,2207.0
HTHT,15075738624.0,0.0339420404922588,0.057919998,Consumer Cyclical,1295.0,913.0,2208.0
PLNT,8349230080.0,0.0242568843821453,0.07671,Consumer Cyclical,1606.0,603.0,2209.0
NVMI,11998869504.0,0.0190525742034587,0.085209996,Technology,1726.0,484.0,2210.0
PAAS,23605090304.0,0.0310480976310122,0.06272,Basic Materials,1391.0,820.0,2211.0
CMBT,3454592768.0,0.0745062836624775,0.02863,Energy,510.0,1702.5,2212.5
CP,64632741888.0,0.0462096886779282,0.04468,Industrials,953.0,1262.0,2215.0
MG,446721824.0,0.0408017179670722,0.049390003,Industrials,1104.0,1115.5,2219.5
PAA,13404457984.0,0.0548163916977115,0.03848,Energy,792.0,1428.0,2220.0
ONON,15603693568.0,0.0171744019627887,0.08931,Consumer Cyclical,1781.0,441.0,2222.0
AEO,4524275200.0,0.0436799381522999,0.04652,Consumer Cyclical,1020.0,1203.5,2223.5
SWKS,8770919424.0,0.0523364485981308,0.03948,Technology,837.0,1392.0,2229.0
ALGN,12337179648.0,0.03,0.06323,Healthcare,1422.0,807.0,2229.0
ASIX,489194080.0,0.1051478641840087,0.01989,Basic Materials,311.0,1919.5,2230.5
WMK,1650217344.0,0.0574452003023431,0.03658,Consumer Defensive,744.0,1487.0,2231.0
CASY,22411780096.0,0.0269897916839571,0.06903,Consumer Cyclical,1529.0,702.0,2231.0
TDIC,6981900.0,0.1507537688442211,0.01538,Communication Services,203.0,2028.0,2231.0
SNN,13763581952.0,0.0332541567695962,0.0581,Healthcare,1321.0,910.0,2231.0
AVGO,1681303011328.0,0.0135998410039465,0.09788,Technology,1871.0,361.0,2232.0
ELS,12376231936.0,0.0328191663931736,0.058569998,Real Estate,1335.0,898.0,2233.0
GNRC,9254476800.0,0.0334610472541507,0.057550002,Industrials,1314.0,921.0,2235.0
FER,48455307264.0,0.0829239243709989,0.02454,Industrials,434.0,1801.0,2235.0
OLP,451950976.0,0.073719483006223,0.028169999,Real Estate,518.0,1717.0,2235.0
GHG,169577680.0,0.1575757575757576,0.01505,Consumer Cyclical,192.0,2045.0,2237.0
DLTR,28019060736.0,0.0384727484698338,0.05111,Consumer Defensive,1169.0,1068.0,2237.0
KAI,3670655744.0,0.0279426948890036,0.06657,Industrials,1495.0,743.0,2238.0
MPC,53461975040.0,0.0536060157229121,0.03866,Energy,819.0,1419.5,2238.5
PLPC,1181176960.0,0.0310635671672495,0.06142,Industrials,1389.0,852.0,2241.0
MYE,744453568.0,0.0372420734776044,0.05251,Consumer Cyclical,1216.0,1028.0,2244.0
CW,23953481728.0,0.0196445725264169,0.08145001,Industrials,1712.0,533.0,2245.0
CWK,3856215552.0,0.0558823529411764,0.03731,Real Estate,775.0,1470.0,2245.0
BFAM,5658749440.0,0.0340630214979876,0.055710003,Consumer Cyclical,1292.0,954.0,2246.0
NGS,429605600.0,0.042919708029197,0.04645,Energy,1041.0,1206.0,2247.0
MTW,499785600.0,0.1159420289855072,0.01764,Industrials,276.0,1972.0,2248.0
DX,2061377280.0,0.1252669039145907,0.01682,Real Estate,251.0,1997.0,2248.0
FN,17519505408.0,0.0209098371279215,0.07874,Technology,1684.0,568.0,2252.0
DSX,211880608.0,0.0815217391304347,0.024400001,Industrials,450.0,1803.0,2253.0
GPC,18358413312.0,0.044965559941181,0.04434,Consumer Cyclical,985.0,1272.0,2257.0
DENN,321868736.0,0.032051282051282,0.058590002,Consumer Cyclical,1363.5,897.0,2260.5
BTI,122945470464.0,0.0335847701149425,0.0559,Consumer Defensive,1311.0,950.0,2261.0
DXCM,27548907520.0,0.0253592561284869,0.07017,Healthcare,1576.0,686.0,2262.0
DJCO,859464320.0,0.1293938093194067,0.01554,Technology,237.0,2026.0,2263.0
ISRG,201399271424.0,0.0132345109952945,0.09561,Healthcare,1878.0,385.0,2263.0
CNMD,1239647104.0,0.0471698113207547,0.04145,Healthcare,928.0,1341.0,2269.0
